cellId,fdn,neighbourCellId,neighbourFdn,rank,distance_m,cosited,bearing_deg,azimuth_diff_deg
128,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd128",105,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd105",8,1434.57,False,141.5,166.9
997,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=433,EUtranCellFDD=eutranCellFdd997",945,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=433,EUtranCellFDD=eutranCellFdd945",1,0.0,True,,
997,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=433,EUtranCellFDD=eutranCellFdd997",471,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd471",2,1181.02,False,261.8,118.0
997,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=433,EUtranCellFDD=eutranCellFdd997",550,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550",3,1181.02,False,261.8,118.0
997,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=433,EUtranCellFDD=eutranCellFdd997",128,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd128",4,1181.02,False,261.8,118.0
997,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=433,EUtranCellFDD=eutranCellFdd997",100,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd100",5,1271.5,False,140.2,3.6
997,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=433,EUtranCellFDD=eutranCellFdd997",368,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd368",6,1271.5,False,140.2,3.6
997,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=433,EUtranCellFDD=eutranCellFdd997",868,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868",7,1271.5,False,140.2,3.6
997,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=433,EUtranCellFDD=eutranCellFdd997",105,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd105",8,1320.4,False,192.1,48.3
945,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=433,EUtranCellFDD=eutranCellFdd945",997,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=433,EUtranCellFDD=eutranCellFdd997",1,0.0,True,,
945,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=433,EUtranCellFDD=eutranCellFdd945",471,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd471",2,1181.02,False,261.8,2.0
945,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=433,EUtranCellFDD=eutranCellFdd945",550,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd550",3,1181.02,False,261.8,2.0
945,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=433,EUtranCellFDD=eutranCellFdd945",128,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=605,EUtranCellFDD=eutranCellFdd128",4,1181.02,False,261.8,2.0
945,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=433,EUtranCellFDD=eutranCellFdd945",100,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd100",5,1271.5,False,140.2,123.6
945,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=433,EUtranCellFDD=eutranCellFdd945",368,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd368",6,1271.5,False,140.2,123.6
945,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=433,EUtranCellFDD=eutranCellFdd945",868,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=914,EUtranCellFDD=eutranCellFdd868",7,1271.5,False,140.2,123.6
945,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=433,EUtranCellFDD=eutranCellFdd945",105,"SubNetwork=RootNetwork1,SubNetwork=SubNetwork1,MeContext=meContext01,ManagedElement=1,ENodeBFunction=759,EUtranCellFDD=eutranCellFdd105",8,1320.4,False,192.1,71.7
